id,createdDate,updatedDate,version,machineState,machineDef
14938f3c-4fd2-4a88-b79f-735cf397d048,"2023-08-22 09:51:04.198927","2023-08-22 09:51:04.198927",1,NULL,"{"id":"whiteboard-checkout","context":{"parentID":"c29b3eb4-6aea-452f-891b-5d3f90ee38d9"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
14947161-17ce-4c2a-b1c5-afe0926d3841,"2022-08-24 12:27:11.953858","2023-07-19 13:09:18.520807",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"checkedOut","context":{"parentID":"b75979e1-e768-49f9-8b5c-55066b2b2e75"},"_event":{"name":"CHECKOUT","data":{"type":"CHECKOUT","parentID":"b75979e1-e768-49f9-8b5c-55066b2b2e75","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":"","historyValue":{"current":"checkedOut","states":{}},"history":{"actions":[{"type":"availableEntry"}],"activities":{},"meta":{},"events":[],"value":"available","context":{"parentID":"b75979e1-e768-49f9-8b5c-55066b2b2e75"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]},"children":{},"done":false,"changed":true,"tags":[]}","{"id":"whiteboard-checkout","context":{"parentID":"b75979e1-e768-49f9-8b5c-55066b2b2e75"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
149e6238-987d-4451-8e95-27d66314654c,"2023-10-10 13:03:25.320294","2023-10-11 13:06:14.000000",5,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"available","context":{"parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280"},"_event":{"name":"CHECKIN","data":{"type":"CHECKIN","parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280","agentInfo":{"userID":"cc1c0059-79d8-4d52-81ff-ea5e0b180f6b","email":"comoque+771179@gmail.com","emailVerified":true,"firstName":"ComInv78","lastName":"Inv78","credentials":"","verifiedCredentials":"","communicationID":"@comoque771179=gmail.com:matrix-acc.alkem.io","agentID":"c75cbe88-87ab-4efb-961b-75d26ac16b80"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":"","historyValue":{"current":"available","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"checkedOut","context":{"parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280"},"_event":{"name":"CHECKOUT","data":{"type":"CHECKOUT","parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280","agentInfo":{"userID":"cc1c0059-79d8-4d52-81ff-ea5e0b180f6b","email":"comoque+771179@gmail.com","emailVerified":true,"firstName":"ComInv78","lastName":"Inv78","credentials":"","verifiedCredentials":"","communicationID":"@comoque771179=gmail.com:matrix-acc.alkem.io","agentID":"c75cbe88-87ab-4efb-961b-75d26ac16b80"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":{"type":"CHECKOUT","parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280","agentInfo":{"userID":"cc1c0059-79d8-4d52-81ff-ea5e0b180f6b","email":"comoque+771179@gmail.com","emailVerified":true,"firstName":"ComInv78","lastName":"Inv78","credentials":"","verifiedCredentials":"","communicationID":"@comoque771179=gmail.com:matrix-acc.alkem.io","agentID":"c75cbe88-87ab-4efb-961b-75d26ac16b80"},"authorization":""},"historyValue":{"current":"checkedOut","states":{}},"children":{},"done":false,"tags":[]},"children":{},"done":false,"changed":true,"tags":[]}","{"id":"whiteboard-checkout","context":{"parentID":"a631b94b-9cd9-4d70-b7b8-fd442ff14280"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
14c87c82-075a-420d-a960-22cdb2668977,"2023-09-29 08:54:44.056584","2023-09-29 08:55:33.000000",3,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"archived","context":{"parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb"},"_event":{"name":"ARCHIVE","data":{"type":"ARCHIVE","parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":"","historyValue":{"current":"archived","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"rejected","context":{"parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb"},"_event":{"name":"REJECT","data":{"type":"REJECT","parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":{"type":"REJECT","parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"historyValue":{"current":"rejected","states":{}},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-application","context":{"parentID":"f813947e-cef6-4e0e-b7fc-b35dd5f871cb"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
15923624-46d2-46c8-a3f9-b280c7b89441,"2022-09-15 10:51:13.379807","2022-09-15 10:51:13.379807",1,NULL,"{"id":"challenge-lifecycle-default","context":{"parentID":"3726adfe-bd80-4593-a2d3-900c59a3ecf2"},"initial":"new","states":{"new":{"on":{"REFINE":{"target":"beingRefined","cond":"challengeStateUpdateAuthorized"},"ABANDONED":{"target":"abandoned","cond":"challengeStateUpdateAuthorized"}}},"beingRefined":{"on":{"ACTIVE":{"target":"inProgress","cond":"challengeStateUpdateAuthorized"},"ABANDONED":{"target":"abandoned","cond":"challengeStateUpdateAuthorized"}}},"inProgress":{"entry":["sampleEvent"],"on":{"COMPLETED":{"target":"complete","cond":"challengeStateUpdateAuthorized"},"ABANDONED":{"target":"abandoned","cond":"challengeStateUpdateAuthorized"}}},"complete":{"on":{"ARCHIVE":"archived","ABANDONED":"abandoned"}},"abandoned":{"on":{"REOPEN":"inProgress","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
159ec1f3-10ab-4127-a513-5c2a0ef18aaa,"2024-06-26 08:45:16.077770","2024-06-26 08:46:11.000000",3,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"archived","context":{"parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52"},"_event":{"name":"ARCHIVE","data":{"type":"ARCHIVE","parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1720173179000},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":"","historyValue":{"current":"archived","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"rejected","context":{"parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52"},"_event":{"name":"REJECT","data":{"type":"REJECT","parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1720173179000},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":{"type":"REJECT","parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1720173179000},"authorization":""},"historyValue":{"current":"rejected","states":{}},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-application","context":{"parentID":"3edddd5f-aa6f-4763-b3c3-e074da037b52"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
15d599e0-cfe8-47bc-800b-99887582c2a6,"2023-07-20 10:19:31.256998","2023-07-20 10:19:31.256998",1,NULL,"{"id":"whiteboard-checkout","context":{"parentID":"7c766dd4-d605-4468-8fe2-257e63f1eef0"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
15e198a6-d5c4-44db-8005-d9fe4a3d2dfd,"2024-05-28 08:51:29.174302","2024-05-28 08:51:29.174302",1,NULL,"{"id":"user-invitation","context":{"parentID":"89f9dd07-3e79-472d-af31-82d6eb8eff31"},"initial":"invited","states":{"invited":{"on":{"ACCEPT":{"target":"accepted","cond":"communityInvitationAcceptAuthorized"},"REJECT":{"target":"rejected","cond":"communityUpdateAuthorized"}}},"accepted":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REINVITE":{"target":"invited","cond":"communityUpdateAuthorized"},"ARCHIVE":{"target":"archived","cond":"communityUpdateAuthorized"}}},"archived":{"type":"final"}}}"
163fdc98-6b07-4163-ac32-2eca47a23496,"2023-08-03 12:27:22.108601","2023-08-03 12:27:22.108601",1,NULL,"{"id":"organization-verification","context":{"parentID":"15d50680-4b84-4aaa-87b5-24f3b7dc6360"},"initial":"notVerified","states":{"notVerified":{"on":{"VERIFICATION_REQUEST":{"target":"verificationPending","cond":"organizationVerificationUpdateAuthorized"}}},"verificationPending":{"on":{"MANUALLY_VERIFY":{"target":"manuallyVerified","cond":"organizationVerificationGrantAuthorized"},"REJECT":"rejected"}},"manuallyVerified":{"entry":["organizationManuallyVerified"],"data":{},"on":{"RESET":{"target":"notVerified","cond":"organizationVerificationGrantAuthorized"}}},"rejected":{"on":{"REOPEN":"notVerified","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
16955fde-9347-4995-9870-5a89d989bc5d,"2023-07-11 12:04:58.517413","2023-07-11 12:04:58.517413",1,NULL,"{"id":"user-application","context":{"parentID":"4910c564-bf07-43f4-97a1-bb5be574f72e"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
16d2bbe4-c833-427f-9d87-408ad43d12e2,"2023-09-28 15:56:08.159195","2023-09-28 15:57:00.000000",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"approved","context":{"parentID":"e9512074-cb42-4886-8df2-ff599a99d064"},"_event":{"name":"APPROVE","data":{"type":"APPROVE","parentID":"e9512074-cb42-4886-8df2-ff599a99d064","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":"","historyValue":{"current":"approved","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"new","context":{"parentID":"e9512074-cb42-4886-8df2-ff599a99d064"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:1","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-application","context":{"parentID":"e9512074-cb42-4886-8df2-ff599a99d064"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
16fd2d6c-a31d-4817-8f63-4b34f4e90363,"2024-05-09 14:19:20.666174","2024-05-09 14:19:20.666174",1,NULL,"{"id":"user-application","context":{"parentID":"29bfad52-d699-4512-956e-21d3557e0351"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
1724467b-ab87-4b40-b956-0d91ad284d47,"2023-10-11 13:03:29.400946","2023-10-11 13:03:57.000000",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"accepted","context":{"parentID":"1ab4524d-a8f8-4405-8056-06fad81307db"},"_event":{"name":"ACCEPT","data":{"type":"ACCEPT","parentID":"1ab4524d-a8f8-4405-8056-06fad81307db","agentInfo":{"userID":"cc1c0059-79d8-4d52-81ff-ea5e0b180f6b","email":"comoque+771179@gmail.com","emailVerified":true,"firstName":"ComInv78","lastName":"Inv78","credentials":"","verifiedCredentials":"","communicationID":"@comoque771179=gmail.com:matrix-acc.alkem.io","agentID":"c75cbe88-87ab-4efb-961b-75d26ac16b80"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":"","historyValue":{"current":"accepted","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"invited","context":{"parentID":"1ab4524d-a8f8-4405-8056-06fad81307db"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-invitation","context":{"parentID":"1ab4524d-a8f8-4405-8056-06fad81307db"},"initial":"invited","states":{"invited":{"on":{"ACCEPT":{"target":"accepted","cond":"communityInvitationAcceptAuthorized"},"REJECT":{"target":"rejected","cond":"communityUpdateAuthorized"}}},"accepted":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REINVITE":{"target":"invited","cond":"communityUpdateAuthorized"},"ARCHIVE":{"target":"archived","cond":"communityUpdateAuthorized"}}},"archived":{"type":"final"}}}"
17380bea-01e2-4a67-847a-3cf63a5de3d1,"2023-01-26 16:14:33.802316","2024-01-19 09:08:27.000000",5,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"available","context":{"parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2"},"_event":{"name":"CHECKIN","data":{"type":"CHECKIN","parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1707915197000},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":"","historyValue":{"current":"available","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"checkedOut","context":{"parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2"},"_event":{"name":"CHECKOUT","data":{"type":"CHECKOUT","parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1707915197000},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":{"type":"CHECKOUT","parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2","agentInfo":{"userID":"efea4dfb-af17-411c-bf28-e42b390eebb0","email":"admin@alkem.io","emailVerified":true,"firstName":"Admin","lastName":"Alkemio","credentials":"","verifiedCredentials":"","communicationID":"@admin=alkem.io:matrix-acc.alkem.io","agentID":"2097777d-b6f6-47e2-9068-449cd5b31b5c","expiry":1707915197000},"authorization":""},"historyValue":{"current":"checkedOut","states":{}},"children":{},"done":false,"tags":[]},"children":{},"done":false,"changed":true,"tags":[]}","{"id":"whiteboard-checkout","context":{"parentID":"7f55426a-4fed-4589-a35f-79d921ab8ab2"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
17e6fe3d-2a85-4c81-8975-ffd74ded5a79,"2023-07-20 14:00:56.235620","2023-07-20 14:12:36.000000",9,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"available","context":{"parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f"},"_event":{"name":"CHECKIN","data":{"type":"CHECKIN","parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":"","historyValue":{"current":"available","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"checkedOut","context":{"parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f"},"_event":{"name":"CHECKOUT","data":{"type":"CHECKOUT","parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":{"type":"CHECKOUT","parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f","agentInfo":{"userID":"4bfed890-b89c-4dce-baa5-7fbaf2470882","email":"comoque@gmail.com","emailVerified":true,"firstName":"como","lastName":"que","credentials":"","verifiedCredentials":"","communicationID":"@comoque=gmail.com:matrix-acc.alkem.io","agentID":"b7080996-46c3-4ebd-96ff-24580c924533"},"authorization":""},"historyValue":{"current":"checkedOut","states":{}},"children":{},"done":false,"tags":[]},"children":{},"done":false,"changed":true,"tags":[]}","{"id":"whiteboard-checkout","context":{"parentID":"2607ddde-6a18-4dfe-88db-d16d5ecbd55f"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
17fc13e0-e261-45b2-92b4-905528e3dd96,"2023-12-18 13:37:42.445930","2023-12-18 13:37:42.445930",1,NULL,"{"id":"user-application","context":{"parentID":"796bcbfc-fdaa-45ce-a85b-4a4bdbcf06e0"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
1878b5ec-1de4-4e90-b657-4e1e454c167c,"2023-09-28 07:48:33.490182","2023-09-28 07:49:05.000000",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"accepted","context":{"parentID":"f37f14d9-5935-48cf-8533-8942bdaa0568"},"_event":{"name":"ACCEPT","data":{"type":"ACCEPT","parentID":"f37f14d9-5935-48cf-8533-8942bdaa0568","agentInfo":{"userID":"7b335827-c6ab-4782-be44-39b0189fabe2","email":"ev.dimitrovv@gmail.com","emailVerified":true,"firstName":"Evgeni","lastName":"Dimitrov","credentials":"","verifiedCredentials":"","communicationID":"@ev.dimitrovv=gmail.com:matrix-acc.alkem.io","agentID":"cdc63a06-620b-4c97-8183-142050bb3ed1","avatarURL":"https://media.licdn.com/dms/image/C5603AQEA9dr909-4DQ/profile-displayphoto-shrink_400_400/0/1517370468840?e=1692835200&v=beta&t=oDkIDL7RtLnfme101nBFZ4ik4_3bMt4R7Dr7fm86Edo"},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":"","historyValue":{"current":"accepted","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"invited","context":{"parentID":"f37f14d9-5935-48cf-8533-8942bdaa0568"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:2","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-invitation","context":{"parentID":"f37f14d9-5935-48cf-8533-8942bdaa0568"},"initial":"invited","states":{"invited":{"on":{"ACCEPT":{"target":"accepted","cond":"communityInvitationAcceptAuthorized"},"REJECT":{"target":"rejected","cond":"communityUpdateAuthorized"}}},"accepted":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REINVITE":{"target":"invited","cond":"communityUpdateAuthorized"},"ARCHIVE":{"target":"archived","cond":"communityUpdateAuthorized"}}},"archived":{"type":"final"}}}"
18c6f126-42a4-47cc-94b4-89805e947ba7,"2022-12-08 14:53:15.393240","2023-07-19 13:09:18.522843",1,NULL,"{"id":"whiteboard-checkout","context":{"parentID":"1e79de37-e6cf-4c5a-8b63-7d78d67ebca9"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
1962c80d-afe0-4f85-ae70-70abebbda56f,"2023-11-30 16:01:43.437908","2023-11-30 16:01:43.000000",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"available","context":{"parentID":"ac80ba8a-6fb1-4b0a-aa3f-e337fed2de49"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]}","{"id":"whiteboard-checkout","context":{"parentID":"ac80ba8a-6fb1-4b0a-aa3f-e337fed2de49"},"initial":"available","states":{"available":{"entry":["availableEntry"],"on":{"CHECKOUT":{"cond":"WhiteboardCheckoutAuthorized","target":"checkedOut","actions":["lockedTransition","checkout"]}},"exit":["availableExit"]},"checkedOut":{"entry":["lockedEntry"],"on":{"CHECKIN":{"cond":"WhiteboardCheckinAuthorized","target":"available","actions":["availableTransition","checkin"]}},"exit":["lockedExit"]}}}"
19c254e6-77df-4800-bfb1-71c0f5d278a9,"2024-07-01 11:47:13.703942","2024-07-01 11:47:37.000000",2,"{"actions":[],"activities":{},"meta":{},"events":[],"value":"approved","context":{"parentID":"145898d8-216b-47e3-b5e8-b1a2f2f09203"},"_event":{"name":"APPROVE","data":{"type":"APPROVE","parentID":"145898d8-216b-47e3-b5e8-b1a2f2f09203","agentInfo":{"userID":"e69467c7-7f41-4a15-a6a6-503880b5c7ea","email":"valentin_admin@alkem.io","emailVerified":true,"firstName":"Valentin Admin","lastName":"Yanakiev","credentials":"","verifiedCredentials":"","communicationID":"@valentin_admin=alkem.io:matrix-acc.alkem.io","agentID":"9f58d09e-58f4-46ee-9284-9d20e9c01fd5","expiry":1722411927000},"authorization":""},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":"","historyValue":{"current":"approved","states":{}},"history":{"actions":[],"activities":{},"meta":{},"events":[],"value":"new","context":{"parentID":"145898d8-216b-47e3-b5e8-b1a2f2f09203"},"_event":{"name":"xstate.init","data":{"type":"xstate.init"},"$$type":"scxml","type":"external"},"_sessionid":"x:0","event":{"type":"xstate.init"},"children":{},"done":false,"tags":[]},"children":{},"done":true,"changed":true,"tags":[]}","{"id":"user-application","context":{"parentID":"145898d8-216b-47e3-b5e8-b1a2f2f09203"},"initial":"new","states":{"new":{"on":{"APPROVE":{"target":"approved","cond":"communityUpdateAuthorized"},"REJECT":"rejected"}},"approved":{"type":"final","entry":["communityAddMember"],"data":{}},"rejected":{"on":{"REOPEN":"new","ARCHIVE":"archived"}},"archived":{"type":"final"}}}"
